101.08		-37.36	0	0		2143	-5492	2251	-5679		12.02	-25.62	12.18	-26.60	1771.00	-1105.00		2.13	2.71	0	0.00	1		
101.27		-34.86	0	0		2144	-5494	2251	-5679		11.84	-25.43	12.00	-26.42	1749.00	-1196.00		2.17	2.72	0	0.00	1		
101.27		-34.86	0	0		2144	-5494	2251	-5679		11.84	-25.43	12.00	-26.42	1749.00	-1196.00		2.17	2.72	0	0.00	1		
101.46		-31.46	0	0		2146	-5495	2251	-5679		11.67	-25.23	11.83	-26.21	1730.00	-1330.00		2.23	2.72	0	0.00	1		
101.46		-31.46	0	0		2146	-5495	2251	-5679		11.67	-25.23	11.83	-26.21	1730.00	-1330.00		2.23	2.72	0	0.00	1		
101.64		-32.23	0	0		2147	-5497	2251	-5679		11.49	-25.03	11.65	-26.01	1757.00	-1325.00		2.22	2.72	0	0.00	1		
101.64		-32.23	0	0		2147	-5497	2251	-5679		11.49	-25.03	11.65	-26.01	1757.00	-1325.00		2.22	2.72	0	0.00	1		
101.83		-31.75	0	0		2149	-5498	2251	-5679		11.32	-24.83	11.48	-25.81	1710.00	-1317.00		2.23	2.72	0	0.00	1		
101.83		-31.75	0	0		2149	-5498	2251	-5679		11.32	-24.83	11.48	-25.81	1710.00	-1317.00		2.23	2.72	0	0.00	1		
102.02		-31.07	0	0		2150	-5500	2251	-5679		11.14	-24.61	11.30	-25.59	1773.00	-1403.00		2.24	2.73	0	0.00	1		
102.20		-31.07	0	0		2150	-5500	2251	-5679		11.14	-24.61	11.30	-25.59	1773.00	-1403.00		2.24	2.73	0	0.00	1		
102.20		-32.21	0	0		2152	-5501	2251	-5679		10.96	-24.40	11.12	-25.38	1831.00	-1405.00		2.23	2.73	0	0.00	1		
102.39		-32.21	0	0		2152	-5501	2251	-5679		10.96	-24.40	11.12	-25.38	1831.00	-1405.00		2.23	2.73	0	0.00	1		
102.39		-31.14	0	0		2154	-5503	2251	-5679		10.78	-24.18	10.94	-25.16	1801.00	-1439.00		2.24	2.73	0	0.00	1		
102.57		-31.14	0	0		2154	-5503	2251	-5679		10.78	-24.18	10.94	-25.16	1801.00	-1439.00		2.24	2.73	0	0.00	1		
102.57		-29.38	0	0		2155	-5504	2251	-5679		10.60	-23.95	10.76	-24.93	1800.00	-1530.00		2.28	2.73	0	0.00	1		
102.76		-29.38	0	0		2155	-5504	2251	-5679		10.60	-23.95	10.76	-24.93	1800.00	-1530.00		2.28	2.73	0	0.00	1		
102.95		-27.93	0	0		2157	-5506	2251	-5679		10.42	-23.70	10.58	-24.69	1794.00	-1603.98		2.30	2.74	0	0.00	1		
102.95		-27.93	0	0		2157	-5506	2251	-5679		10.42	-23.70	10.58	-24.69	1794.00	-1604.00		2.30	2.74	0	0.00	1		
103.13		-25.80	0	0		2159	-5508	2251	-5679		10.25	-23.45	10.41	-24.43	1726.00	-1657.00		2.34	2.74	0	0.00	1		
103.13		-25.80	0	0		2159	-5508	2251	-5679		10.25	-23.45	10.41	-24.43	1726.00	-1657.00		2.34	2.74	0	0.00	1		
103.32		-25.80	0	0		2159	-5508	2251	-5679		10.25	-23.45	10.41	-24.43	1726.00	-1657.00		2.34	2.74	0	0.00	1		
103.51		-25.80	0	0		2159	-5508	2251	-5679		10.25	-23.45	10.41	-24.43	1726.00	-1657.00		2.34	2.74	0	0.00	1		
103.51		-25.15	0	0		2162	-5512	2251	-5679		9.88	-22.91	10.04	-23.90	1800.00	-1780.99		2.35	2.74	0	0.00	1		
103.69		-25.15	0	0		2162	-5512	2251	-5679		9.88	-22.91	10.04	-23.90	1800.00	-1781.00		2.35	2.74	0	0.00	1		
103.88		-25.13	0	0		2163	-5514	2251	-5679		9.70	-22.64	9.86	-23.63	1800.00	-1791.00		2.35	2.75	0	0.00	1		
103.88		-25.13	0	0		2163	-5514	2251	-5679		9.70	-22.64	9.86	-23.63	1800.00	-1791.00		2.35	2.75	0	0.00	1		
104.07		-24.73	0	0		2165	-5516	2251	-5679		9.52	-22.35	9.68	-23.34	1821.00	-1843.00		2.36	2.75	0	0.00	1		
104.07		-24.73	0	0		2165	-5516	2251	-5679		9.52	-22.35	9.68	-23.34	1821.00	-1843.00		2.36	2.75	0	0.00	1		
104.25		-24.12	0	0		2167	-5518	2251	-5679		9.33	-22.06	9.49	-23.05	1861.00	-1929.00		2.37	2.75	0	0.00	1		
104.44		-24.12	0	0		2167	-5518	2251	-5679		9.33	-22.06	9.49	-23.05	1861.00	-1929.00		2.37	2.75	0	0.00	1		
104.44		-21.97	0	0		2168	-5520	2251	-5679		9.15	-21.75	9.31	-22.74	1837.00	-2045.00		2.41	2.75	0	0.00	1		
104.63		-21.97	0	0		2168	-5520	2251	-5679		9.15	-21.75	9.31	-22.74	1837.00	-2045.00		2.41	2.75	0	0.00	1		
104.81		-20.09	0	0		2170	-5523	2251	-5679		8.99	-21.43	9.15	-22.41	1702.00	-2015.00		2.44	2.75	0	0.00	1		
104.81		-20.09	0	0		2170	-5523	2251	-5679		8.99	-21.43	9.15	-22.41	1702.00	-2015.00		2.44	2.75	0	0.00	1		
105.00		-17.83	0	0		2171	-5525	2251	-5679		8.82	-21.09	8.98	-22.08	1712.00	-2184.00		2.48	2.76	0	0.00	1		
105.19		-17.83	0	0		2171	-5525	2251	-5679		8.82	-21.09	8.98	-22.08	1712.00	-2184.00		2.48	2.76	0	0.00	1		
105.19		-18.26	0	0		2173	-5528	2251	-5679		8.64	-20.78	8.80	-21.76	1712.00	-2162.21		2.47	2.76	0	0.00	1		
105.37		-18.26	0	0		2173	-5528	2251	-5679		8.64	-20.78	8.80	-21.76	1712.00	-2162.00		2.47	2.76	0	0.00	1		
105.56		-15.57	0	0		2174	-5530	2251	-5679		8.48	-20.43	8.64	-21.41	1635.00	-2258.00		2.51	2.76	0	0.00	1		
105.75		-15.57	0	0		2174	-5530	2251	-5679		8.48	-20.43	8.64	-21.41	1635.00	-2258.00		2.51	2.76	0	0.00	1		
105.75		-17.04	0	0		2176	-5533	2251	-5679		8.31	-20.07	8.47	-21.06	1766.00	-2330.00		2.49	2.76	0	0.00	1		
105.93		-17.04	0	0		2176	-5533	2251	-5679		8.31	-20.07	8.47	-21.06	1766.00	-2330.00		2.49	2.76	0	0.00	1		
